term,document_frequency,idf
digestible,2,3.8716796248840124
couver,1,4.277144732992177
college,6,3.0243817644968085
grifoni,1,4.277144732992177
imatisation,1,4.277144732992177
danslesepsis,1,4.277144732992177
trmie,12,2.4053425560905852
lhta,2,3.8716796248840124
affichette,2,3.8716796248840124
frs,1,4.277144732992177
rgioslectivit,1,4.277144732992177
hydrolyser,1,4.277144732992177
arma,1,4.277144732992177
affirmation,7,2.890850371872286
institute,5,3.178532444324067
alprazolam,2,3.8716796248840124
exempler,1,4.277144732992177
etacquise,1,4.277144732992177
mangone,1,4.277144732992177
resucrage,1,4.277144732992177
lvnement,4,3.3608540011180215
helft,1,4.277144732992177
cefamandol,2,3.8716796248840124
specific,2,3.8716796248840124
possiblement,13,2.331234583936863
single,6,3.0243817644968085
filoviru,1,4.277144732992177
cohsion,1,4.277144732992177
veinite,1,4.277144732992177
hospitaliss,39,1.2814124594381855
loxygnothrapie,6,3.0243817644968085
bradycardiehypotension,1,4.277144732992177
acquitt,2,3.8716796248840124
pithliale,9,2.667706820558076
soubeyrand,1,4.277144732992177
contage,2,3.8716796248840124
fbril,10,2.5723966407537513
standardi,9,2.667706820558076
niederman,1,4.277144732992177
crithidia,1,4.277144732992177
clemessy,1,4.277144732992177
refus,15,2.197703191312341
udp,1,4.277144732992177
glucidolipidiqu,3,3.583997552432231
reulbach,1,4.277144732992177
atm,1,4.277144732992177
ier,23,1.7922380832041762
spare,14,2.262241712449912
cphalorachidien,5,3.178532444324067
lienn,4,3.3608540011180215
branimation,3,3.583997552432231
nordisk,1,4.277144732992177
destitution,1,4.277144732992177
dnaturation,1,4.277144732992177
dhmoglobine,4,3.3608540011180215
culpabiliser,1,4.277144732992177
salh,1,4.277144732992177
lalbuminmi,1,4.277144732992177
tlinspiratoir,1,4.277144732992177
scavengers,1,4.277144732992177
dpilepsier,1,4.277144732992177
praticable,1,4.277144732992177
hypocapnie,6,3.0243817644968085
certificat,3,3.583997552432231
ciseau,1,4.277144732992177
aucun,52,1.0
contraintnon,1,4.277144732992177
interrogatoire,3,3.583997552432231
care,32,1.4737843520856415
chao,1,4.277144732992177
obliger,13,2.331234583936863
propre,43,1.1861022796338607
boulogn,4,3.3608540011180215
endogne,10,2.5723966407537513
kao,1,4.277144732992177
premir,51,1.0190481949706944
andintensivists,1,4.277144732992177
deschoix,1,4.277144732992177
macronutriment,1,4.277144732992177
dunit,5,3.178532444324067
nerv,1,4.277144732992177
trachomalaci,2,3.8716796248840124
ber,10,2.5723966407537513
nonatale,1,4.277144732992177
dglucuronid,1,4.277144732992177
poirel,1,4.277144732992177
rcuprrent,1,4.277144732992177
invraisemblable,1,4.277144732992177
myloperoxydasiqu,1,4.277144732992177
reflter,22,1.8347976976229723
lil,6,3.0243817644968085
auxmaladie,1,4.277144732992177
similitude,6,3.0243817644968085
sert,2,3.8716796248840124
intgralit,2,3.8716796248840124
priopratoir,7,2.890850371872286
adol,1,4.277144732992177
anticyto,1,4.277144732992177
ranis,1,4.277144732992177
opidogrel,2,3.8716796248840124
variol,1,4.277144732992177
lacliniqu,1,4.277144732992177
cla,3,3.583997552432231
explosion,2,3.8716796248840124
audiner,1,4.277144732992177
dquivaler,1,4.277144732992177
supraphysiologique,1,4.277144732992177
heterogeneou,1,4.277144732992177
azoline,1,4.277144732992177
information,40,1.256719846847814
redescente,1,4.277144732992177
pralbumin,2,3.8716796248840124
tla,1,4.277144732992177
nutilisant,1,4.277144732992177
dermique,1,4.277144732992177
received,4,3.3608540011180215
inductible,2,3.8716796248840124
tremblay,1,4.277144732992177
antidopaminergique,1,4.277144732992177
irritant,1,4.277144732992177
contrler,29,1.5690945318899665
circuiter,5,3.178532444324067
linconscience,2,3.8716796248840124
hyperthyrodienne,1,4.277144732992177
falciformation,1,4.277144732992177
volum,16,2.137078569495906
ressembl,1,4.277144732992177
demdecine,8,2.7730673362159024
exprimentent,1,4.277144732992177
adequat,2,3.8716796248840124
numrique,2,3.8716796248840124
tiologies,1,4.277144732992177
compltent,3,3.583997552432231
neurohypophyse,1,4.277144732992177
onpatient,1,4.277144732992177
germe,20,1.925769475828699
admis,2,3.8716796248840124
normotendus,2,3.8716796248840124
minente,1,4.277144732992177
hypertrophique,4,3.3608540011180215
ancis,1,4.277144732992177
bromocriptin,3,3.583997552432231
indochine,1,4.277144732992177
prometteur,24,1.7514160886839212
postsy,2,3.8716796248840124
corticothrapie,21,1.879249460193806
ysiological,4,3.3608540011180215
longitude,1,4.277144732992177
priming,1,4.277144732992177
cer,31,1.5045560107523954
lanalys,1,4.277144732992177
fauroux,1,4.277144732992177
exprimentes,1,4.277144732992177
can,3,3.583997552432231
veinoartrielle,1,4.277144732992177
pparaisser,1,4.277144732992177
enzymothrapi,1,4.277144732992177
rglemente,1,4.277144732992177
discrte,2,3.8716796248840124
intent,1,4.277144732992177
permanentsa,1,4.277144732992177
journalire,2,3.8716796248840124
rtorqu,1,4.277144732992177
nature,15,2.197703191312341
antilymphocyte,1,4.277144732992177
dig,1,4.277144732992177
epilepticu,1,4.277144732992177
pauvret,3,3.583997552432231
vidanger,1,4.277144732992177
subarachnoid,1,4.277144732992177
digrs,1,4.277144732992177
bertrand,2,3.8716796248840124
fusion,8,2.7730673362159024
topiramat,1,4.277144732992177
sfm,1,4.277144732992177
mpa,2,3.8716796248840124
sulindac,1,4.277144732992177
hyperdensit,2,3.8716796248840124
dubourg,1,4.277144732992177
involontaire,8,2.7730673362159024
dcoupleur,1,4.277144732992177
mchoir,1,4.277144732992177
emmanuel,1,4.277144732992177
rseal,11,2.4853852637641216
kilger,1,4.277144732992177
paramdicales,1,4.277144732992177
sauderc,1,4.277144732992177
frcpc,1,4.277144732992177
glyoxylique,1,4.277144732992177
is,24,1.7514160886839212
danlos,1,4.277144732992177
vasomoteur,5,3.178532444324067
davril,1,4.277144732992177
propylpentanoqu,1,4.277144732992177
fraternit,1,4.277144732992177
btb,2,3.8716796248840124
auroc,1,4.277144732992177
extrarnal,9,2.667706820558076
uneatteint,1,4.277144732992177
severe,11,2.4853852637641216
lacune,2,3.8716796248840124
witnes,1,4.277144732992177
mcaniquement,10,2.5723966407537513
multidose,1,4.277144732992177
strilisant,1,4.277144732992177
desbase,1,4.277144732992177
manifestation,34,1.414943852062708
opus,1,4.277144732992177
dea,1,4.277144732992177
ylation,1,4.277144732992177
multilumir,1,4.277144732992177
vih,21,1.879249460193806
vasodilatatrice,2,3.8716796248840124
semaine,47,1.099090902644231
dactat,1,4.277144732992177
loprabilit,1,4.277144732992177
aito,1,4.277144732992177
gradeiii,1,4.277144732992177
muter,1,4.277144732992177
hvvc,1,4.277144732992177
vi,24,1.7514160886839212
attract,1,4.277144732992177
aractif,2,3.8716796248840124
processu,20,1.925769475828699
lancien,1,4.277144732992177
returning,1,4.277144732992177
mentonnier,1,4.277144732992177
lesystm,1,4.277144732992177
lv,1,4.277144732992177
mouvement,27,1.6380874033769177
cramider,1,4.277144732992177
surlvation,4,3.3608540011180215
hout,1,4.277144732992177
hyperhmi,1,4.277144732992177
aplatissement,4,3.3608540011180215
chiron,1,4.277144732992177
endothoracique,1,4.277144732992177
lendotoxinmie,1,4.277144732992177
gazeusesdiagnosis,1,4.277144732992177
hhv,5,3.178532444324067
exercise,1,4.277144732992177
trame,5,3.178532444324067
monchib,1,4.277144732992177
clan,1,4.277144732992177
craccoa,1,4.277144732992177
discuter,44,1.1636294237818021
linflation,4,3.3608540011180215
dorellanine,1,4.277144732992177
adreno,1,4.277144732992177
acut,17,2.079920155655957
zland,2,3.8716796248840124
hypersignal,1,4.277144732992177
accu,2,3.8716796248840124
respect,30,1.5363047090669757
iotf,1,4.277144732992177
neuroprotectrice,1,4.277144732992177
six,47,1.099090902644231
many,1,4.277144732992177
hr,2,3.8716796248840124
ccp,1,4.277144732992177
socia,1,4.277144732992177
roul,1,4.277144732992177
inicien,18,2.0258529343856813
triagebnp,1,4.277144732992177
intermitter,8,2.7730673362159024
english,1,4.277144732992177
steinert,1,4.277144732992177
dsynchronise,1,4.277144732992177
squestre,1,4.277144732992177
cuivr,1,4.277144732992177
phagocyte,5,3.178532444324067
abme,1,4.277144732992177
radiographier,1,4.277144732992177
geo,1,4.277144732992177
contro,1,4.277144732992177
dsinhibition,1,4.277144732992177
ctif,6,3.0243817644968085
remarquer,17,2.079920155655957
rhsus,1,4.277144732992177
measuring,1,4.277144732992177
voluti,1,4.277144732992177
collgue,10,2.5723966407537513
ternir,1,4.277144732992177
amrinone,1,4.277144732992177
pntr,2,3.8716796248840124
phalloder,1,4.277144732992177
rash,5,3.178532444324067
mylodysplasiqu,1,4.277144732992177
surcrot,14,2.262241712449912
ucsf,1,4.277144732992177
vin,2,3.8716796248840124
osmothrapie,2,3.8716796248840124
contami,17,2.079920155655957
rvisable,1,4.277144732992177
charcuterie,1,4.277144732992177
raration,1,4.277144732992177
anxit,9,2.667706820558076
limipenem,1,4.277144732992177
intercurrent,12,2.4053425560905852
dalton,1,4.277144732992177
arbovirus,2,3.8716796248840124
viterer,3,3.583997552432231
laccroissement,5,3.178532444324067
dpit,22,1.8347976976229723
interrompre,28,1.6029960835656478
cade,1,4.277144732992177
glucuronate,1,4.277144732992177
lhaleine,1,4.277144732992177
contrecarrer,3,3.583997552432231
danticoagulation,3,3.583997552432231
emboliser,1,4.277144732992177
tamponnement,1,4.277144732992177
collaber,2,3.8716796248840124
onze,4,3.3608540011180215
spongiforme,5,3.178532444324067
utsogiannis,1,4.277144732992177
excitationcontraction,2,3.8716796248840124
glott,4,3.3608540011180215
mercier,5,3.178532444324067
alimies,2,3.8716796248840124
communmer,7,2.890850371872286
saggravait,1,4.277144732992177
instrument,7,2.890850371872286
prcoce,47,1.099090902644231
carrier,1,4.277144732992177
confusion,30,1.5363047090669757
pulse,6,3.0243817644968085
avignon,2,3.8716796248840124
synchronisable,1,4.277144732992177
piloter,1,4.277144732992177
ongle,2,3.8716796248840124
cronin,1,4.277144732992177
ligatureperforation,1,4.277144732992177
paroxystique,5,3.178532444324067
insulin,9,2.667706820558076
bicy,2,3.8716796248840124
peptidoglycane,5,3.178532444324067
relgu,1,4.277144732992177
trypsin,1,4.277144732992177
del,48,1.0784716154414953
microvasculaire,14,2.262241712449912
interneurone,1,4.277144732992177
changer,24,1.7514160886839212
cylindre,5,3.178532444324067
lh,1,4.277144732992177
quentiell,1,4.277144732992177
collges,1,4.277144732992177
lenregistrer,1,4.277144732992177
nourrisson,12,2.4053425560905852
rechercher,34,1.414943852062708
mcad,1,4.277144732992177
dimmunotolrance,1,4.277144732992177
tres,4,3.3608540011180215
plthysmogrer,1,4.277144732992177
ngociabl,1,4.277144732992177
lartriol,1,4.277144732992177
lacadmie,2,3.8716796248840124
sher,1,4.277144732992177
relargus,2,3.8716796248840124
hmodynamique,18,2.0258529343856813
protocole,45,1.141650517063027
lapprentissage,2,3.8716796248840124
candidature,1,4.277144732992177
sjourner,1,4.277144732992177
chapelle,1,4.277144732992177
cortisol,10,2.5723966407537513
imputabilit,5,3.178532444324067
resuscitated,1,4.277144732992177
rea,2,3.8716796248840124
deshmorragie,2,3.8716796248840124
strogne,3,3.583997552432231
clagett,1,4.277144732992177
dposrer,1,4.277144732992177
cohorte,32,1.4737843520856415
laurer,1,4.277144732992177
leucocytos,1,4.277144732992177
lrythromycin,3,3.583997552432231
phosphorylation,6,3.0243817644968085
penicilliummarneffei,1,4.277144732992177
carabe,1,4.277144732992177
consolider,2,3.8716796248840124
dediabtologie,1,4.277144732992177
para,13,2.331234583936863
dreyfus,3,3.583997552432231
ovoder,1,4.277144732992177
ybersept,1,4.277144732992177
ologie,4,3.3608540011180215
vari,6,3.0243817644968085
dbris,5,3.178532444324067
polymrisation,1,4.277144732992177
drprim,2,3.8716796248840124
monde,24,1.7514160886839212
josse,1,4.277144732992177
place,51,1.0190481949706944
method,1,4.277144732992177
bismuth,1,4.277144732992177
muni,1,4.277144732992177
srder,1,4.277144732992177
secondaire,51,1.0190481949706944
luxol,1,4.277144732992177
dencre,1,4.277144732992177
cec,8,2.7730673362159024
ammodyte,1,4.277144732992177
surajouter,5,3.178532444324067
eupniquer,1,4.277144732992177
auduleuses,1,4.277144732992177
masson,3,3.583997552432231
thanolmie,1,4.277144732992177
lvocation,1,4.277144732992177
dinfluence,5,3.178532444324067
mtaboli,6,3.0243817644968085
encient,2,3.8716796248840124
irrfutable,1,4.277144732992177
rfuterons,1,4.277144732992177
dtenteur,1,4.277144732992177
oropharynge,1,4.277144732992177
lariboisire,2,3.8716796248840124
ngativation,6,3.0243817644968085
veinoconstriction,1,4.277144732992177
apprt,1,4.277144732992177
mningocoqu,5,3.178532444324067
saisie,1,4.277144732992177
journe,16,2.137078569495906
tryptase,1,4.277144732992177
sursis,1,4.277144732992177
peptid,8,2.7730673362159024
retrouv,37,1.3327057538257359
desneutropnie,1,4.277144732992177
gpib,1,4.277144732992177
sulfasalazine,1,4.277144732992177
cvf,1,4.277144732992177
infirmit,1,4.277144732992177
mtabolis,3,3.583997552432231
debactrier,1,4.277144732992177
vtdvgvtsvg,1,4.277144732992177
dissminer,1,4.277144732992177
rosiv,1,4.277144732992177
chloram,1,4.277144732992177
hmodilution,8,2.7730673362159024
dimportanc,1,4.277144732992177
lamticilline,1,4.277144732992177
silicone,4,3.3608540011180215
ventuell,27,1.6380874033769177
field,1,4.277144732992177
rcupre,1,4.277144732992177
chager,1,4.277144732992177
rsistants,1,4.277144732992177
flatteur,1,4.277144732992177
lajustement,1,4.277144732992177
boxe,1,4.277144732992177
seuil,45,1.141650517063027
quelterrain,1,4.277144732992177
dintervall,5,3.178532444324067
abattre,1,4.277144732992177
lessenc,1,4.277144732992177
confirme,2,3.8716796248840124
normothermie,3,3.583997552432231
dgageron,1,4.277144732992177
baignade,2,3.8716796248840124
exon,1,4.277144732992177
simpson,1,4.277144732992177
extrahospitalire,2,3.8716796248840124
entorse,2,3.8716796248840124
versant,3,3.583997552432231
publier,48,1.0784716154414953
mtalloenzyme,1,4.277144732992177
pharmacovigilance,4,3.3608540011180215
methicillin,1,4.277144732992177
lautoritarisme,1,4.277144732992177
similarits,1,4.277144732992177
abouli,1,4.277144732992177
elin,2,3.8716796248840124
xx,4,3.3608540011180215
sdifie,1,4.277144732992177
butoxyactiqu,1,4.277144732992177
thibault,1,4.277144732992177
optimal,51,1.0190481949706944
teste,7,2.890850371872286
deferoxamine,1,4.277144732992177
douteux,7,2.890850371872286
merge,3,3.583997552432231
iuntraveineus,1,4.277144732992177
fluoxetine,1,4.277144732992177
infiltrat,15,2.197703191312341
pipracillinetazobactam,1,4.277144732992177
ael,1,4.277144732992177
biologiquen,1,4.277144732992177
dconnexion,8,2.7730673362159024
gradient,24,1.7514160886839212
acinus,1,4.277144732992177
consideration,1,4.277144732992177
etampleur,1,4.277144732992177
natriuretic,2,3.8716796248840124
eisele,1,4.277144732992177
constater,40,1.256719846847814
grle,2,3.8716796248840124
american,10,2.5723966407537513
tor,2,3.8716796248840124
tarder,3,3.583997552432231
sinsp,1,4.277144732992177
antihistaminique,5,3.178532444324067
cicatrice,5,3.178532444324067
dacc,1,4.277144732992177
mouvance,1,4.277144732992177
complmentaire,31,1.5045560107523954
procalcitoninebiological,1,4.277144732992177
pandmie,1,4.277144732992177
cbp,1,4.277144732992177
dfini,33,1.4439313889359604
dler,41,1.2326222952687536
lamthadon,1,4.277144732992177
soleil,3,3.583997552432231
prdtermin,1,4.277144732992177
fumeur,4,3.3608540011180215
corbeau,1,4.277144732992177
mathmaticiens,1,4.277144732992177
occup,7,2.890850371872286
demdicament,2,3.8716796248840124
inchang,7,2.890850371872286
voyage,9,2.667706820558076
cycle,16,2.137078569495906
dintensifier,1,4.277144732992177
chercheur,9,2.667706820558076
antiv,1,4.277144732992177
humide,3,3.583997552432231
temporalit,1,4.277144732992177
provided,1,4.277144732992177
anaphylactode,1,4.277144732992177
guichet,1,4.277144732992177
taper,1,4.277144732992177
rduirer,2,3.8716796248840124
atmosphriqu,2,3.8716796248840124
concevable,4,3.3608540011180215
hypothalamu,2,3.8716796248840124
nunc,1,4.277144732992177
mobilit,3,3.583997552432231
roger,7,2.890850371872286
ninhib,1,4.277144732992177
demthylprednisolone,1,4.277144732992177
ert,2,3.8716796248840124
fibroplasie,1,4.277144732992177
excessi,1,4.277144732992177
mentir,1,4.277144732992177
marcescen,2,3.8716796248840124
gantier,1,4.277144732992177
bsilat,1,4.277144732992177
prventif,19,1.9745596399981307
ncessitaier,3,3.583997552432231
consensuelle,1,4.277144732992177
nomne,23,1.7922380832041762
conjonction,5,3.178532444324067
contacter,6,3.0243817644968085
auxquinolone,1,4.277144732992177
aujourdhui,21,1.879249460193806
auxchercheur,1,4.277144732992177
rythmologu,1,4.277144732992177
uneheure,1,4.277144732992177
hydrocarbure,4,3.3608540011180215
exprimenter,1,4.277144732992177
irradiant,2,3.8716796248840124
chronique,49,1.0582689081239758
hypertro,7,2.890850371872286
bionettoyage,3,3.583997552432231
sternal,2,3.8716796248840124
ouvert,30,1.5363047090669757
gamme,9,2.667706820558076
hbert,2,3.8716796248840124
squilibrer,1,4.277144732992177
postinduction,1,4.277144732992177
postoperatoire,1,4.277144732992177
lintitul,1,4.277144732992177
tunnel,1,4.277144732992177
seattle,3,3.583997552432231
stimulant,3,3.583997552432231
paraster,1,4.277144732992177
psychostimulante,1,4.277144732992177
antignmie,2,3.8716796248840124
interauriculaire,2,3.8716796248840124
lidhf,1,4.277144732992177
epicure,1,4.277144732992177
tiopronine,1,4.277144732992177
spondylolisthsi,1,4.277144732992177
faveur,44,1.1636294237818021
disoler,2,3.8716796248840124
artrioveineux,2,3.8716796248840124
ttrachlorthyln,1,4.277144732992177
antilambda,1,4.277144732992177
rduisant,15,2.197703191312341
valids,9,2.667706820558076
btalactamine,5,3.178532444324067
mtorisme,2,3.8716796248840124
mosm,4,3.3608540011180215
ulatif,1,4.277144732992177
dincriminer,3,3.583997552432231
cytosolique,4,3.3608540011180215
considrer,35,1.3867729750960118
cand,1,4.277144732992177
